,Tweet_ID,Tweet_Text,Emojis
1290,1394022163301109761,@nic__carter @CaitlinLong_ They said he rocket building plans were laughable. They said his choice of batteries was laughable.  Over and over his critics said he was wrong and would fail. If there is one guy on this planet who gets things right it Elon.  Place your bets wisely.,
1291,1394022063199989761,People keep commenting that I hate Elon Musk.   Could not be further from the truth.   I think he’s the most brilliant mind of our generation and I’m a huge fan.   I just think he’s wrong about this.,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :confused: :rage:
1292,1394022003523346444,Elon has &amp; will continue to bring so much attention to the crypto space.,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :smile: :rage:
1293,1394021991066255368,LATEST: Elon Musk implied in a Twitter exchange on Sunday that Tesla may sell or has sold its Bitcoin holdings  More: https://t.co/KHVbtEO7vP https://t.co/cFVqF0baop,:wink: :joy: :thumbsup: :stuck_out_tongue_winking_eye: :smile:
1294,1394021926746611717,"Five months ago @elonmusk didnt know how was the relationship betwern BTC x Energy. He had no clue! Surprisely, now he knows, and changed the Tesla decision. Ok, ok! Got it!",:wink: :stuck_out_tongue_winking_eye: :thumbsup: :smile: :joy:
1295,1394021736107192320,honestly @elonmusk’s reaction to all of the toxicity we have been seeing in the crypto community just shows me that the guy does care about the PEOPLE and the $doge community as a whole,:wink: :thumbsup: :rage: :confused: :stuck_out_tongue_winking_eye:
1296,1394021727877873664,"[1/4] This is a really positive idea from @elonmusk   Bitcoin is trying to move more in this direction with the Lightning network, capacity may even improve more than 100x with this technology https://t.co/ZJ5R0v1C3k",:wink: :thumbsup: :pray: :stuck_out_tongue_winking_eye: :heartbeat:
1297,1394021709225861126,"What's an anagram of elon musk   Ass hole   Just joking, it's   Lone skum   🤣",:joy: :wink: :smile: :thumbsup: :clap:
1298,1394021565000470530,"You have 1 DM you can send @elonMusk, and 30 seconds to type/send it. What are you saying?",:wink: :thumbsup: :stuck_out_tongue_winking_eye: :smile: :blush:
1299,1394021468829331457,Fuck Elon. Binance just signaled for Taproot!,
1300,1394021433840312329,All my homies hate elon.,:wink: :flushed: :information_desk_person: :joy: :confused:
1301,1394021388395196417,Had no idea Elon haz collected this many fanboy's ... really makes me 🤮,:thumbsup: :stuck_out_tongue_winking_eye: :joy: :rage: :sob:
1302,1394021368589586441,RETWEET &amp; LIKE ♥️ THIS IF YOU WANT @elonmusk TO LEAVE #CRYPTO ALONE,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :rage: :angry:
1303,1394021341410455553,"@Erdayastronaut @jakilero @elonmusk @RationalEtienne @WholeMarsBlog @johnkrausphotos @TrevorMahlmann @LaunchPhoto This is Bill Ingals’ camera, the launch started a grassfire which eventually reached the camera.",
1304,1394021310926368771,Similarly to how Elon’s tweets about $DOGE impacted the price less and less over time - I’m hoping the same will happen with his tweets about $BTC   His tweets about Bitcoin are more impactful because the entire market responds to Bitcoin’s LTF Price Action for the most part.,:wink: :stuck_out_tongue_winking_eye: :rage: :angry: :thumbsup:
1305,1394021302797750273,Elon musk is the most hated person in the crypto world. He earned it.,:joy: :skull: :confused: :wink: :eyes:
1306,1394021289678020608,@BillyM2k @lexfridman @elonmusk The only thing Toxicity was a feauture for was System of a Down’s second album,
1307,1394021286108672004,I'm referring to Elon's tweets &amp; the market. What a strange time to be alive.,
1308,1394021281285099520,"Don’t listen to what people say; watch what they do.  Fits perfectly with @elonmusk  - I'm pretty sure he's busy buying the dips.  Elon, what sorcery is this? https://t.co/mVdqS4OlPl",:thumbsup: :wink: :stuck_out_tongue_winking_eye: :joy: :sunglasses:
1309,1394021172564606978,Elon want to collapse all markets!,:wink: :thumbsup: :angry: :confused: :rage:
1310,1394021162112462851,"Excuse me @SEC_News. I have reason to believe @elonmusk is manipulating the cryptocurrency market. Normally I ain’t a snitch, but this mf’er messin with my bags bruh.",:wink: :stuck_out_tongue_winking_eye: :thumbsup: :joy: :rage:
1311,1394021122736283649,@elonmusk @PeterMcCormack Did you know 42% of all #Bitcoin sits in just 2000 address? https://t.co/HpY8n58gNV,
1312,1394020984110338054,"@elonmusk @PeterMcCormack Did you know that #Bitcoin has had 2 inflation bugs where anyone could mint as many free coins as they wanted? One required a fork to fix, as someone minted a couple billion BTC. The other was caught by a #BitcoinCash dev and responsibly disclosed instead of exploited. Facts. https://t.co/dGXWrvVHaq",
1313,1394020968255852549,"dear @elonmusk i'm buying $BTC here, this is a financial advise for u, also u can buy $LTC $BNB $LINK",
1314,1394020910244540422,I’m getting VERY EXCITED   We are almost done with this crap  Thank you Elon.,:wink: :joy: :eyes: :thumbsup: :flushed:
1315,1394020612566224896,Elon Musk Has revealed his goals for #Dogecoin in the future. https://t.co/CCMQj6dW71,:wink: :stuck_out_tongue_winking_eye: :thumbsup: :joy: :angry:
1316,1394020571537608710,"AT LEAST USE THESE, @ELONMUSK! https://t.co/mim0X2r6H0",:wink: :stuck_out_tongue_winking_eye: :joy: :thumbsup: :rage:
1317,1394020563509645312,I wish people wouldn't personally attack @elonmusk on his viewpoints regarding Bitcoin and Dogecoin  You may disagree with him but there's a way to express/explain why he's wrong without settling for personal attacks that get us nowhere  Logic &gt; Emotions https://t.co/4ahAvvpOPa,:thumbsup: :wink: :rage: :angry: :stuck_out_tongue_winking_eye:
1318,1394020532375412736,"So the rumor is that @Tesla will be selling off all #Bitcoin in their portfolio. Truth be told, a lot of people said a lot of nasty shit about @elonmusk so I'm not to surprised if it's true.  My bet is if this is Elon brings $DOGE to new heights as a way of saying FUCK YOU!",:wink: :stuck_out_tongue_winking_eye: :rage: :confused: :angry:
1319,1394020402343596033,What would Elon be doing in Brandenburg? https://t.co/GxH2cSzgmV,:wink: :stuck_out_tongue_winking_eye: :thumbsup: :smirk: :sunglasses:
1320,1394020402276356097,@nic__carter Elon took bitcoin up+ 400billion.   Don’t forget that.,
1321,1394020364280287241,Glad to see the whole of crypto twitter hating on Elon Musk now (after they were sucking him off for the last few months)  I always knew he was a cynical hypocritical self-interested arsehole 😃😃😃,:wink: :angry: :stuck_out_tongue_winking_eye: :rage: :thumbsup:
1322,1394020341014536193,@Adouble212 @elonmusk Elon thinks it’s funny what he’s doing https://t.co/oEiI30APCr,
1323,1394020206612262912,If Elon mentioned $XRP - Twitter would go into maintenance mode.,:wink: :stuck_out_tongue_winking_eye: :thumbsup: :joy: :smile:
1324,1394020179605135364,Elon’s a manipulator. Don’t take him seriously. He lacks empathy and does what he wants for his own benefit. I don’t consider him a friend of the crypto community.,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :smile: :clap:
1325,1394020172093140995,Elon really went off the deep end and is in an all out war with Bitcoin.  We need to stop fueling the guy and move on. He is now Peter Schiff x1000000. https://t.co/votJUHs5rm,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :rage: :angry:
1326,1394020118661713922,Elon Musk SELLING All Bitcoin - Crypto Plunging https://t.co/39dzrMSDwb,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :rage: :angry:
1327,1394020105625997314,Elon went from the richest man on earth to the most annoying man on earth real quick.,:wink: :thumbsup: :confused: :rage: :angry:
1328,1394020098353025029,"Does Elon not realize who he's fucking with?   After he/Tesla announce they no longer hold any bitcoin, they will no longer have any sway over bitcoin. However, bitcoiners will not stop going after him/Tesla for attacking bitcoin; we'll see to it that Tesla becomes obsolete. This",:thumbsup: :wink: :rage: :confused: :angry:
1329,1394019980312674306,@elonmusk @DJSnM is it true?  @Erdayastronaut @RationalEtienne @WholeMarsBlog https://t.co/U4pIMB4kFb,:wink: :thumbsup: :smile: :stuck_out_tongue_winking_eye: :rage:
1330,1394019855402258435,Mr Elon might just have lost his “crypto-guru” title. The founder of one of the first physical cryptocurrency exchanges just called him a hypocrite. https://t.co/c8IUxIg6HR,:wink: :stuck_out_tongue_winking_eye: :thumbsup: :rage: :angry:
1331,1394019832190967809,"Hey bro @ElonMusk, can we just get a couple straight answers from you?  Does Tesla have any #Bitcoin today?  Do you still support #BTC?  Let's get the uncertainty over with...",:wink: :rage: :stuck_out_tongue_winking_eye: :joy: :thumbsup:
1332,1394019800276418560,"PLEASE stop telling @elonmusk to look at this $XRP $ADA $HBAR $MATIC etc, etc........  The mother f*cker knows more about crypto that any of us ever will!   There’s no way u believe that u know more about crypto than him!!! GTFOH!  STOP IT! https://t.co/XREs6E0Tw1",:thumbsup: :stuck_out_tongue_winking_eye: :rage: :angry: :wink:
1333,1394019738276171778,Hi @elonmusk &amp; @bgarlinghouse Thoughts On This Please? Seems Pretty Obvious To Me... https://t.co/v7GZkalPqy,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :rage: :angry:
1334,1394019732798382080,"Elon cant ruin crypto, but he can get you juicy low entries.   Big brains will buy into amazing projects that get rekt over this.",:wink: :thumbsup: :stuck_out_tongue_winking_eye: :smile: :rage:
1335,1394019356846313472,BREAKING: #Bitcoin plunges to 3 month low after Elon Musk hints that Tesla has sold the rest of their #Bitcoin holdings. https://t.co/YSWhChqG3r,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :joy: :smile:
1336,1394019323233062912,So who pissed Elon off? Lol,:wink: :smile: :stuck_out_tongue_winking_eye: :joy: :confused:
1337,1394019288109944836,Elon musk was a noisemaker in High School definitely.,:joy: :wink: :confused: :neutral_face: :stuck_out_tongue_winking_eye:
1338,1394019255302098944,every time elon dunks on a crypto nerd I feel 420% more alive,:wink: :thumbsup: :muscle: :heart: :smile:
1339,1394019137630871554,"If you’re selling $BTC here because of an Elon tweet, I’m sorry, but you’re not gonna make it.",:wink: :thumbsup: :stuck_out_tongue_winking_eye: :smile: :rage:
1340,1394019121281441795,Keep eyes on #btc 38k #eth 2800 #ltc 250 For a good entry DYOR BEFORE ANY INVESTMENT  Market to dekh hi rahe ho...kya ho raha hai... #Karboo #ladboo #jeetboo btw @michael_saylor @elonmusk @PeterSchiff @PeterMcCormack @BarrySilbert,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :smile: :cry:
1341,1394019061101641731,Good job sheep! You’re letting one single man decide the bitcoin price for you. Same people reacting to Elon’s every move probably also believed and reacted to everything Fauci said. Sheeeeeeep.   ThE mArKeT hAs MaTuReD,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :cry: :broken_heart:
1342,1394018730410057729,actual footage of @elonmusk enjoying his sunday https://t.co/Ytkt4AGFJF,:wink: :joy: :stuck_out_tongue_winking_eye: :thumbsup: :smile:
1343,1394018702329323525,Please don’t hate me but remember that time we put Elon’s quote on the #Bitcoin blockchain... FOREVER?   My bad https://t.co/Up9qDgllzF,:wink: :stuck_out_tongue_winking_eye: :thumbsup: :smile: :joy:
1344,1394018627301556232,Tesla should buy $1.5 Billion dollars worth of #Dogecoin. What do you think @elonmusk?,:wink: :stuck_out_tongue_winking_eye: :thumbsup: :smile: :joy:
1345,1394018618338422793,Everybody gangsta until Elon tweets 🤣,:wink: :stuck_out_tongue_winking_eye: :thumbsup: :joy: :smile:
1346,1394018569113915392,"@EddieHoang14 @CryptoWhale @elonmusk I love @elonmusk for being in crypto, for helping to launch it 🚀. Plus he makes it easy to predict what’s going on in crypto. Can you imagine if we had to follow hundreds/thousands of sources ;)",
1347,1394018497475264522,People blaming Elon for this move down have no idea how markets work.   #UFS  Un Follow Sunday,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :confused: :smile:
1348,1394018412192428032,"13/ In regards to energy consumption, a point that Elon previously bought up, it's an area of research that the Ethereum community in particular has been focusing on for years  Proof of Stake is a viable alternative that will reduce energy usage by 99.9%+ https://t.co/sfDJzI6mje",
1349,1394018401337495556,1/ Interesting discussion today with @elonmusk about the differences between #Bitcoin and #Dogecoin in regards to decentralization and the ability to serve as a new digitally-native money for the people   Here are some additional nuances on the subject https://t.co/Nrxs4Uqrrd,:thumbsup: :wink: :rage: :confused: :angry:
1350,1394018331963891716,Everyone gangsta till Elon Musk tweets something,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :rage: :joy:
1351,1394018298719719425,"Elon: Flooding of single coal mine in China dropped hash rate 35%, shows Bitcoin isn’t centralized https://t.co/LW1k7FLrbn",:wink: :stuck_out_tongue_winking_eye: :thumbsup: :confused: :rage:
1352,1394018272857796610,Who the fuck made @elonmusk the King of Crypto Twitter?  We built this ourselves and we let this awkward mother fucker dictate what to believe?,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :joy: :rage:
1353,1394018244156182529,@louisdbfofree @elonmusk @CryptoWhale He ain’t playing now.,
1354,1394018231258583043,I miss the days when @elonmusk  was tweeting 🍆 at @PeterSchiff,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :joy: :rage:
1355,1394018171036868611,Elon Musk should stop tweeting.  He should really fucking stop.,:wink: :stuck_out_tongue_winking_eye: :rage: :angry: :thumbsup:
1356,1394018028166254592,ELON MUSK IMPLIES TESLA MAY SELL OR HAS SOLD BITCOIN HOLDINGS. $TSLA,:thumbsup: :wink: :rage: :angry: :confused:
1357,1394018019773493255,"@thaxcapital @danheld @elonmusk Either way, he is calling bitcoin for what it is, an inefficient polluter. The new etherum, xrp &amp; ada are far better, revised solutuons to real world needs.",
1358,1394017971673067523,"@elonmusk @CryptoWhale At this point, if you’re a bitcoiner and still own Tesla stock. You were probably dropped on your head at birth. I sold all my Tesla stock on Friday. Low six figures, so it’s not much but I just can’t anymore. I’m so done. Gotta vote with your pocket. No matter how small. Ugh.",
